,timestamp,imsi,lac_id,cell_id,laci,longitude,latitude
2338,2018100314,460000095080923032,16644,67668285,16644-67668285,123.4061737,41.83095169
2339,2018100315,460000095080923032,16644,67668285,16644-67668285,123.4061737,41.83095169
2340,2018100315,460000095080923032,16644,67686197,16644-67686197,123.4105988,41.8341217
2341,2018100315,460000095080923032,16402,67506445,16402-67506445,123.4379883,41.74845123
2342,2018100318,460000095080923032,16883,12942477,16883-12942477,123.4475174,41.79740906
2343,2018100318,460000095080923032,16883,12943245,16883-12943245,123.4596024,41.80141068
2344,2018100319,460000095080923032,16407,68100147,16407-68100147,123.4638138,41.80162811
2345,2018100320,460000095080923032,16407,67198733,16407-67198733,123.4589996,41.80213165
2346,2018100321,460000095080923032,16407,67197197,16407-67197197,123.4543991,41.80009079
2347,2018100321,460000095080923032,16407,67197749,16407-67197749,123.4421463,41.80107879999999
2348,2018100321,460000095080923032,16640,67577869,16640-67577869,123.4267578,41.80054855
2349,2018100321,460000095080923032,16401,67577119,16401-67577119,123.4200363,41.77737045
2350,2018100321,460000095080923032,16788,67466303,16788-67466303,123.4045029,41.76560974
2351,2018100322,460000095080923032,16788,67466273,16788-67466273,123.4045029,41.76560974
2352,2018100322,460000095080923032,16788,67466273,16788-67466273,123.4045029,41.76560974
2353,2018100323,460000095080923032,16788,67466273,16788-67466273,123.4045029,41.76560974
2354,2018100300,460000095080958864,16789,67437108,16789-67437108,123.42732240000002,41.80459976
2355,2018100300,460000095080958864,16789,67437108,16789-67437108,123.42732240000002,41.80459976
2356,2018100301,460000095080958864,16789,67437108,16789-67437108,123.42732240000002,41.80459976
2357,2018100303,460000095080958864,16789,67437108,16789-67437108,123.42732240000002,41.80459976
2358,2018100306,460000095080958864,16789,67437108,16789-67437108,123.42732240000002,41.80459976
2359,2018100308,460000095080958864,16789,67437108,16789-67437108,123.42732240000002,41.80459976
2360,2018100310,460000095080958864,16789,67437108,16789-67437108,123.42732240000002,41.80459976
2361,2018100310,460000095080958864,16789,67437108,16789-67437108,123.42732240000002,41.80459976
2362,2018100310,460000095080958864,16789,67437108,16789-67437108,123.42732240000002,41.80459976
2363,2018100311,460000095080958864,16789,67437108,16789-67437108,123.42732240000002,41.80459976
2364,2018100312,460000095080958864,16789,67437108,16789-67437108,123.42732240000002,41.80459976
2365,2018100312,460000095080958864,16789,67437108,16789-67437108,123.42732240000002,41.80459976
2366,2018100313,460000095080958864,16789,67437108,16789-67437108,123.42732240000002,41.80459976
2367,2018100313,460000095080958864,16789,67437108,16789-67437108,123.42732240000002,41.80459976
2368,2018100313,460000095080958864,16789,67437108,16789-67437108,123.42732240000002,41.80459976
2369,2018100313,460000095080958864,16789,67437108,16789-67437108,123.42732240000002,41.80459976
2370,2018100314,460000095080958864,16789,67437108,16789-67437108,123.42732240000002,41.80459976
2371,2018100314,460000095080958864,16789,67437108,16789-67437108,123.42732240000002,41.80459976
2372,2018100314,460000095080958864,16789,67437108,16789-67437108,123.42732240000002,41.80459976
2373,2018100315,460000095080958864,16640,68078869,16640-68078869,123.4279633,41.80072021
2374,2018100315,460000095080958864,16789,67437068,16789-67437068,123.42732240000002,41.80459976
2375,2018100315,460000095080958864,16640,67577917,16640-67577917,123.4267578,41.80054855
2376,2018100315,460000095080958864,16640,67577917,16640-67577917,123.4267578,41.80054855
2377,2018100315,460000095080958864,16789,67437068,16789-67437068,123.42732240000002,41.80459976
2378,2018100315,460000095080958864,16789,67437068,16789-67437068,123.42732240000002,41.80459976
2379,2018100316,460000095080958864,16640,68078869,16640-68078869,123.4279633,41.80072021
2380,2018100316,460000095080958864,16640,67577908,16640-67577908,123.4267578,41.80054855
2381,2018100317,460000095080958864,16640,68078869,16640-68078869,123.4279633,41.80072021
2382,2018100317,460000095080958864,16640,68078869,16640-68078869,123.4279633,41.80072021
2383,2018100317,460000095080958864,16640,67577908,16640-67577908,123.4267578,41.80054855
2384,2018100317,460000095080958864,16789,67573260,16789-67573260,123.4277267,41.80987929999999
2385,2018100317,460000095080958864,16644,67593996,16644-67593996,123.4148865,41.85251999
2386,2018100317,460000095080958864,16644,67669260,16644-67669260,123.4176178,41.85372162
2387,2018100317,460000095080958864,16644,67669811,16644-67669811,123.4087219,41.85224915
2388,2018100317,460000095080958864,16409,68119309,16409-68119309,123.39823909999998,41.85168076
2389,2018100317,460000095080958864,16409,68119309,16409-68119309,123.39823909999998,41.85168076
2390,2018100319,460000095080958864,16409,68119309,16409-68119309,123.39823909999998,41.85168076
2391,2018100320,460000095080958864,16409,235156236,16409-235156236,123.3981323,41.84843826
2392,2018100320,460000095080958864,16644,2547005,16644-2547005,123.4046021,41.84236145
2393,2018100320,460000095080958864,16644,2547005,16644-2547005,123.4046021,41.84236145
2394,2018100320,460000095080958864,16644,2547005,16644-2547005,123.4046021,41.84236145
2395,2018100320,460000095080958864,16644,2547005,16644-2547005,123.4046021,41.84236145
2396,2018100320,460000095080958864,16644,2546956,16644-2546956,123.4046021,41.84236145
2397,2018100320,460000095080958864,16644,67656203,16644-67656203,123.4077377,41.83958817
2398,2018100320,460000095080958864,16644,235145228,16644-235145228,123.4113922,41.83663177
2399,2018100321,460000095080958864,16644,235145229,16644-235145229,123.4113922,41.83663177
2400,2018100321,460000095080958864,16644,67291187,16644-67291187,123.4133606,41.82601166
2401,2018100322,460000095080958864,16644,67668493,16644-67668493,123.400322,41.82603073
2402,2018100322,460000095080958864,16409,67652107,16409-67652107,123.3991394,41.82085037
2403,2018100322,460000095080958864,16409,235159359,16409-235159359,123.3901596,41.82489014
2404,2018100322,460000095080958864,16409,12610692,16409-12610692,123.3857422,41.82580185
2405,2018100322,460000095080958864,16409,67652741,16409-67652741,123.3876038,41.82257843
2406,2018100322,460000095080958864,16409,67652741,16409-67652741,123.3876038,41.82257843
2407,2018100322,460000095080958864,16409,67665184,16409-67665184,123.389061,41.82654953
2408,2018100322,460000095080958864,16409,67646221,16409-67646221,123.393837,41.82297134
2409,2018100322,460000095080958864,16789,249616140,16789-249616140,123.4087067,41.80638123
2410,2018100322,460000095080958864,16789,54538833,16789-54538833,123.4101105,41.80524063
2411,2018100322,460000095080958864,16789,54538833,16789-54538833,123.4101105,41.80524063
2412,2018100302,460000095080968055,16797,235145022,16797-235145022,123.3870163,41.84881973
2413,2018100304,460000095080968055,16797,235145022,16797-235145022,123.3870163,41.84881973
2414,2018100305,460000095080968055,16792,2241077,16792-2241077,123.4065933,41.85773087
2415,2018100305,460000095080968055,16887,67635764,16887-67635764,123.3848801,41.81599045
2416,2018100305,460000095080968055,16789,67570237,16789-67570237,123.4206772,41.81034851
2417,2018100305,460000095080968055,16885,67228960,16885-67228960,123.479393,41.80709839
2418,2018100305,460000095080968055,16789,235161397,16789-235161397,123.3919601,41.81158066
2419,2018100305,460000095080968055,16409,67649343,16409-67649343,123.39034270000002,41.84566116
2420,2018100306,460000095080968055,16409,67649343,16409-67649343,123.39034270000002,41.84566116
2421,2018100306,460000095080968055,16797,235145022,16797-235145022,123.3870163,41.84881973
2422,2018100306,460000095080968055,16797,235145022,16797-235145022,123.3870163,41.84881973
2423,2018100306,460000095080968055,16797,55554889,16797-55554889,123.3583832,41.85480118
2424,2018100306,460000095080968055,16797,13066885,16797-13066885,123.3844376,41.8519783
2425,2018100306,460000095080968055,16409,67643198,16409-67643198,123.3943405,41.85129929
2426,2018100306,460000095080968055,16409,67649343,16409-67649343,123.39034270000002,41.84566116
2427,2018100306,460000095080968055,16792,61404569,16792-61404569,123.4122696,41.85971069
2428,2018100307,460000095080968055,16797,61405315,16797-61405315,123.3624802,41.85189056
2429,2018100307,460000095080968055,16797,61405315,16797-61405315,123.3624802,41.85189056
2430,2018100307,460000095080968055,16797,13066885,16797-13066885,123.3844376,41.8519783
2431,2018100308,460000095080968055,16797,235145013,16797-235145013,123.3870163,41.84881973
2432,2018100308,460000095080968055,16792,2241077,16792-2241077,123.4065933,41.85773087
2433,2018100308,460000095080968055,16792,2241077,16792-2241077,123.4065933,41.85773087
2434,2018100308,460000095080968055,16792,2241077,16792-2241077,123.4065933,41.85773087
2435,2018100309,460000095080968055,16409,67643198,16409-67643198,123.3943405,41.85129929
2436,2018100309,460000095080968055,16409,67649341,16409-67649341,123.39034270000002,41.84566116
2437,2018100309,460000095080968055,16409,67649341,16409-67649341,123.39034270000002,41.84566116
2438,2018100309,460000095080968055,16797,12592290,16797-12592290,123.384758,41.84777069
2439,2018100309,460000095080968055,16797,12592260,16797-12592260,123.384758,41.84777069
2440,2018100309,460000095080968055,16797,12592289,16797-12592289,123.384758,41.84777069
2441,2018100309,460000095080968055,16797,12592290,16797-12592290,123.384758,41.84777069
2442,2018100309,460000095080968055,16792,2241037,16792-2241037,123.4065933,41.85773087
2443,2018100309,460000095080968055,16792,235146558,16792-235146558,123.3975983,41.85319138
2444,2018100309,460000095080968055,16792,2241087,16792-2241087,123.4065933,41.85773087
2445,2018100309,460000095080968055,16792,2241037,16792-2241037,123.4065933,41.85773087
2446,2018100309,460000095080968055,16792,2241087,16792-2241087,123.4065933,41.85773087
2447,2018100309,460000095080968055,16409,67643198,16409-67643198,123.3943405,41.85129929
2448,2018100309,460000095080968055,16797,249670196,16797-249670196,123.38324740000002,41.87324142
2449,2018100310,460000095080968055,16642,249680149,16642-249680149,123.3128815,41.84870911
2450,2018100310,460000095080968055,16642,249680149,16642-249680149,123.3128815,41.84870911
2451,2018100310,460000095080968055,16642,249680149,16642-249680149,123.3128815,41.84870911
2452,2018100310,460000095080968055,16642,249680149,16642-249680149,123.3128815,41.84870911
2453,2018100310,460000095080968055,16642,249680149,16642-249680149,123.3128815,41.84870911
2454,2018100312,460000095080968055,16642,249680149,16642-249680149,123.3128815,41.84870911
2455,2018100313,460000095080968055,16797,60302468,16797-60302468,123.3786621,41.84878159
2456,2018100313,460000095080968055,16797,60302467,16797-60302467,123.3786621,41.84878159
2457,2018100313,460000095080968055,16797,67845388,16797-67845388,123.3717117,41.85139084
2458,2018100313,460000095080968055,16792,235146813,16792-235146813,123.3901825,41.85216141
2459,2018100313,460000095080968055,16792,235146813,16792-235146813,123.3901825,41.85216141
2460,2018100313,460000095080968055,16797,60302468,16797-60302468,123.3786621,41.84878159
2461,2018100313,460000095080968055,16792,235146813,16792-235146813,123.3901825,41.85216141
2462,2018100314,460000095080968055,16797,60302468,16797-60302468,123.3786621,41.84878159
2463,2018100314,460000095080968055,16792,235146813,16792-235146813,123.3901825,41.85216141
2464,2018100314,460000095080968055,16792,235146813,16792-235146813,123.3901825,41.85216141
2465,2018100314,460000095080968055,16792,235146813,16792-235146813,123.3901825,41.85216141
2466,2018100314,460000095080968055,16797,60302468,16797-60302468,123.3786621,41.84878159
2467,2018100314,460000095080968055,16409,67649341,16409-67649341,123.39034270000002,41.84566116
2468,2018100314,460000095080968055,16409,67649341,16409-67649341,123.39034270000002,41.84566116
2469,2018100314,460000095080968055,16792,2241077,16792-2241077,123.4065933,41.85773087
2470,2018100315,460000095080968055,16792,2241087,16792-2241087,123.4065933,41.85773087
2471,2018100316,460000095080968055,16792,2241037,16792-2241037,123.4065933,41.85773087
2472,2018100316,460000095080968055,16642,249680149,16642-249680149,123.3128815,41.84870911
2473,2018100316,460000095080968055,16797,235145013,16797-235145013,123.3870163,41.84881973
2474,2018100316,460000095080968055,16797,235145013,16797-235145013,123.3870163,41.84881973
2475,2018100316,460000095080968055,16409,235155212,16409-235155212,123.3904877,41.83256912
2476,2018100316,460000095080968055,16409,2581004,16409-2581004,123.3895187,41.82957077
2477,2018100316,460000095080968055,16409,67647245,16409-67647245,123.3926086,41.83023071
2478,2018100317,460000095080968055,16644,67290891,16644-67290891,123.4094467,41.81962967
2479,2018100317,460000095080968055,16644,67290891,16644-67290891,123.4094467,41.81962967
2480,2018100317,460000095080968055,16789,67436595,16789-67436595,123.4106903,41.80588913
2481,2018100317,460000095080968055,16789,67436595,16789-67436595,123.4106903,41.80588913
2482,2018100318,460000095080968055,16789,67436575,16789-67436575,123.4106903,41.80588913
2483,2018100318,460000095080968055,16789,67436575,16789-67436575,123.4106903,41.80588913
2484,2018100319,460000095080968055,16789,67436575,16789-67436575,123.4106903,41.80588913
2485,2018100319,460000095080968055,16789,67436595,16789-67436595,123.4106903,41.80588913
2486,2018100319,460000095080968055,16789,67436595,16789-67436595,123.4106903,41.80588913
2487,2018100319,460000095080968055,16789,67436595,16789-67436595,123.4106903,41.80588913
2488,2018100319,460000095080968055,16789,67436605,16789-67436605,123.4106903,41.80588913
2489,2018100320,460000095080968055,16789,67436605,16789-67436605,123.4106903,41.80588913
2490,2018100320,460000095080968055,16789,67436605,16789-67436605,123.4106903,41.80588913
2491,2018100320,460000095080968055,16789,67436605,16789-67436605,123.4106903,41.80588913
2492,2018100321,460000095080968055,16789,67436605,16789-67436605,123.4106903,41.80588913
2493,2018100321,460000095080968055,16409,54566984,16409-54566984,123.3824615,41.8199501
2494,2018100322,460000095080968055,16409,67643198,16409-67643198,123.3943405,41.85129929
2495,2018100322,460000095080968055,16797,61405315,16797-61405315,123.3624802,41.85189056
2496,2018100322,460000095080968055,16792,2241077,16792-2241077,123.4065933,41.85773087
2497,2018100322,460000095080968055,16792,2241037,16792-2241037,123.4065933,41.85773087
2498,2018100322,460000095080968055,16792,2241037,16792-2241037,123.4065933,41.85773087
2499,2018100313,460000095083402469,16794,67681805,16794-67681805,123.36750790000002,41.79407883
2500,2018100318,460000095083402469,16655,67684107,16655-67684107,123.40065,41.79916
2501,2018100319,460000095083402469,16789,67436852,16789-67436852,123.4128571,41.80469894
2502,2018100319,460000095083402469,16789,67436812,16789-67436812,123.4128571,41.80469894
2503,2018100320,460000095083402469,16388,55818833,16388-55818833,123.3493729,41.79272079
2504,2018100320,460000095083402469,16388,67637516,16388-67637516,123.3501892,41.79389191
2505,2018100320,460000095083402469,16388,55818833,16388-55818833,123.3493729,41.79272079
2506,2018100320,460000095083402469,16388,67637566,16388-67637566,123.3501892,41.79389191
2507,2018100320,460000095083402469,16388,67637566,16388-67637566,123.3501892,41.79389191
2508,2018100320,460000095083402469,16388,67637566,16388-67637566,123.3501892,41.79389191
2509,2018100320,460000095083402469,16388,67637566,16388-67637566,123.3501892,41.79389191
2510,2018100320,460000095083402469,16388,55818833,16388-55818833,123.3493729,41.79272079
2511,2018100322,460000095083402469,16388,67637516,16388-67637516,123.3501892,41.79389191
2512,2018100323,460000095083402469,16388,55818833,16388-55818833,123.3493729,41.79272079
2513,2018100323,460000095083402469,16388,67637566,16388-67637566,123.3501892,41.79389191
2514,2018100314,460000095083457844,16868,237016125,16868-237016125,123.348671,41.40481186
2515,2018100314,460000095083457844,16642,235026197,16642-235026197,123.3845367,41.54256058
2516,2018100314,460000095083457844,16642,235025685,16642-235025685,123.3806305,41.54835892
2517,2018100315,460000095083457844,16642,249676045,16642-249676045,123.4050827,41.81103134
2518,2018100315,460000095083457844,16789,61351556,16789-61351556,123.4329834,41.81972885
2519,2018100315,460000095083457844,16642,2180669,16642-2180669,123.4403229,41.8205986
2520,2018100315,460000095083457844,16789,12639620,16789-12639620,123.4286728,41.81935883
2521,2018100315,460000095083457844,16789,234967052,16789-234967052,123.42195890000002,41.80764008
2522,2018100315,460000095083457844,16789,67568181,16789-67568181,123.4248505,41.80847931
2523,2018100315,460000095083457844,16640,67440189,16640-67440189,123.4195023,41.79898071
2524,2018100315,460000095083457844,16788,67738419,16788-67738419,123.3993683,41.75222015
2525,2018100316,460000095083457844,16788,67555595,16788-67555595,123.4026031,41.7406311
2526,2018100316,460000095083457844,16788,249690933,16788-249690933,123.4019547,41.74487686
2527,2018100316,460000095083457844,16399,60684301,16399-60684301,123.3872604,41.68149948
2528,2018100316,460000095083457844,16386,2543115,16386-2543115,123.3732529,41.66904831
2529,2018100316,460000095083457844,16386,67815436,16386-67815436,123.3495331,41.66714859
2530,2018100316,460000095083457844,16386,67818763,16386-67818763,123.3486404,41.66754913
2531,2018100316,460000095083457844,16386,67815436,16386-67815436,123.3495331,41.66714859
2532,2018100316,460000095083457844,16386,67717182,16386-67717182,123.3458176,41.6639595
2533,2018100316,460000095083457844,16386,67717171,16386-67717171,123.3458176,41.6639595
2534,2018100316,460000095083457844,16386,67717131,16386-67717131,123.3458176,41.6639595
2535,2018100316,460000095083457844,16386,67824651,16386-67824651,123.3471069,41.66733932
2536,2018100317,460000095083457844,16386,67717182,16386-67717182,123.3458176,41.6639595
2537,2018100317,460000095083457844,16386,67717182,16386-67717182,123.3458176,41.6639595
2538,2018100317,460000095083457844,16386,67717181,16386-67717181,123.3458176,41.6639595
2539,2018100317,460000095083457844,16386,67824651,16386-67824651,123.3471069,41.66733932
2540,2018100317,460000095083457844,16386,67717182,16386-67717182,123.3458176,41.6639595
2541,2018100318,460000095083457844,16386,67529484,16386-67529484,123.3417969,41.66085815
2542,2018100319,460000095083457844,16386,67529484,16386-67529484,123.3417969,41.66085815
2543,2018100319,460000095083457844,16651,61350531,16651-61350531,123.2885971,41.75391006
2544,2018100319,460000095083457844,16654,67905292,16654-67905292,123.2798462,41.77922058
2545,2018100319,460000095083457844,16654,2172939,16654-2172939,123.2778473,41.78396988
2546,2018100320,460000095083457844,16888,67962676,16888-67962676,123.3261337,41.80942917
2547,2018100320,460000095083457844,16888,67886604,16888-67886604,123.3325119,41.81990051
2548,2018100320,460000095083457844,16888,67886604,16888-67886604,123.3325119,41.81990051
2549,2018100320,460000095083457844,16797,67845645,16797-67845645,123.3572617,41.84912109
2550,2018100320,460000095083457844,16409,235155212,16409-235155212,123.3904877,41.83256912
2551,2018100320,460000095083457844,16409,235155212,16409-235155212,123.3904877,41.83256912
2552,2018100320,460000095083457844,16409,67647285,16409-67647285,123.3926086,41.83023071
2553,2018100320,460000095083457844,16644,2538629,16644-2538629,123.4135971,41.82078171
2554,2018100320,460000095083457844,16644,2538629,16644-2538629,123.4135971,41.82078171
2555,2018100320,460000095083457844,16655,67684107,16655-67684107,123.40065,41.79916
2556,2018100321,460000095083457844,16655,67684147,16655-67684147,123.40065,41.79916
2557,2018100321,460000095083457844,16887,67639348,16887-67639348,123.3968582,41.8028717
2558,2018100321,460000095083457844,16789,67574028,16789-67574028,123.3995667,41.80458832
2559,2018100321,460000095083457844,16789,2459404,16789-2459404,123.39832309999998,41.81044006
2560,2018100321,460000095083457844,16789,67574028,16789-67574028,123.3995667,41.80458832
2561,2018100321,460000095083457844,16655,67684107,16655-67684107,123.40065,41.79916
2562,2018100321,460000095083457844,16887,67639348,16887-67639348,123.3968582,41.8028717
2563,2018100321,460000095083457844,16887,67639348,16887-67639348,123.3968582,41.8028717
2564,2018100321,460000095083457844,16655,67684107,16655-67684107,123.40065,41.79916
2565,2018100322,460000095083457844,16789,67574028,16789-67574028,123.3995667,41.80458832
2566,2018100322,460000095083457844,16655,67684107,16655-67684107,123.40065,41.79916
2567,2018100323,460000095083457844,16655,67684107,16655-67684107,123.40065,41.79916
2568,2018100323,460000095083457844,16655,67684107,16655-67684107,123.40065,41.79916
2569,2018100323,460000095083457844,16655,67684107,16655-67684107,123.40065,41.79916
2570,2018100300,460000095083470449,16401,60622221,16401-60622221,123.4099121,41.77733994
2571,2018100300,460000095083470449,16655,67447605,16655-67447605,123.39824679999998,41.78939819
2572,2018100300,460000095083470449,16655,67447565,16655-67447565,123.39824679999998,41.78939819
2573,2018100300,460000095083470449,16401,67449612,16401-67449612,123.4130096,41.78722
2574,2018100300,460000095083470449,16401,67452427,16401-67452427,123.4201508,41.78403091
2575,2018100300,460000095083470449,16401,67452725,16401-67452725,123.4168396,41.78324127
2576,2018100300,460000095083470449,16401,67458110,16401-67458110,123.4083481,41.77854156
2577,2018100300,460000095083470449,16401,60622221,16401-60622221,123.4099121,41.77733994
2578,2018100300,460000095083470449,16401,60622221,16401-60622221,123.4099121,41.77733994
2579,2018100300,460000095083470449,16401,60622221,16401-60622221,123.4099121,41.77733994
2580,2018100300,460000095083470449,16884,12640909,16884-12640909,123.399147,41.78390121
2581,2018100300,460000095083470449,16884,67454003,16884-67454003,123.3877335,41.78232956
2582,2018100301,460000095083470449,16406,67644725,16406-67644725,123.3501663,41.78908920000001
2583,2018100301,460000095083470449,16388,67425292,16388-67425292,123.33557890000002,41.79264832
2584,2018100301,460000095083470449,16388,67980577,16388-67980577,123.3363037,41.7909584
2585,2018100301,460000095083470449,16388,67980577,16388-67980577,123.3363037,41.7909584
2586,2018100301,460000095083470449,16406,235157301,16406-235157301,123.3630905,41.78102875
2587,2018100301,460000095083470449,16884,67451443,16884-67451443,123.3891907,41.78546906
2588,2018100301,460000095083470449,16884,60122510,16884-60122510,123.3921814,41.78488922
2589,2018100301,460000095083470449,16401,67458101,16401-67458101,123.4083481,41.77854156
2590,2018100301,460000095083470449,16401,60622221,16401-60622221,123.4099121,41.77733994
2591,2018100301,460000095083470449,16401,67581451,16401-67581451,123.4229126,41.786129
2592,2018100301,460000095083470449,16640,67448864,16640-67448864,123.4221497,41.78771973
2593,2018100301,460000095083470449,16640,67448864,16640-67448864,123.4221497,41.78771973
2594,2018100301,460000095083470449,16640,67448864,16640-67448864,123.4221497,41.78771973
2595,2018100302,460000095083470449,16640,67448864,16640-67448864,123.4221497,41.78771973
2596,2018100310,460000095083470449,16640,67448864,16640-67448864,123.4221497,41.78771973
2597,2018100310,460000095083470449,16640,67448864,16640-67448864,123.4221497,41.78771973
2598,2018100311,460000095083470449,16401,67450380,16401-67450380,123.4193115,41.78630829
2599,2018100311,460000095083470449,16401,67452705,16401-67452705,123.4168396,41.78324127
2600,2018100311,460000095083470449,16788,67467582,16788-67467582,123.3975372,41.7638588
2601,2018100311,460000095083470449,16388,67421748,16388-67421748,123.3260727,41.78894043
2602,2018100311,460000095083470449,16654,67143477,16654-67143477,123.3229599,41.79343033
2603,2018100311,460000095083470449,16654,67143476,16654-67143476,123.3229599,41.79343033
2604,2018100312,460000095083470449,16654,67143476,16654-67143476,123.3229599,41.79343033
2605,2018100313,460000095083470449,16654,67143476,16654-67143476,123.3229599,41.79343033
2606,2018100315,460000095083470449,16388,67425293,16388-67425293,123.33557890000002,41.79264832
2607,2018100315,460000095083470449,16406,13085325,16406-13085325,123.3822708,41.78503036
2608,2018100316,460000095083470449,16794,67688510,16794-67688510,123.383522,41.78630829
2609,2018100316,460000095083470449,16406,67653438,16406-67653438,123.3778,41.78583145
2610,2018100316,460000095083470449,16406,13085325,16406-13085325,123.3822708,41.78503036
2611,2018100316,460000095083470449,16406,13085325,16406-13085325,123.3822708,41.78503036
2612,2018100316,460000095083470449,16406,13085325,16406-13085325,123.3822708,41.78503036
2613,2018100316,460000095083470449,16406,13085325,16406-13085325,123.3822708,41.78503036
2614,2018100316,460000095083470449,16794,67664672,16794-67664672,123.37270359999998,41.79217911
2615,2018100316,460000095083470449,16794,67644468,16794-67644468,123.3817215,41.78807831
2616,2018100316,460000095083470449,16406,13085325,16406-13085325,123.3822708,41.78503036
2617,2018100317,460000095083470449,16401,67471117,16401-67471117,123.4123306,41.77627945
2618,2018100317,460000095083470449,16401,67471165,16401-67471165,123.4123306,41.77627945
2619,2018100317,460000095083470449,16401,67471165,16401-67471165,123.4123306,41.77627945
2620,2018100317,460000095083470449,16401,67456012,16401-67456012,123.4105377,41.78121948
2621,2018100317,460000095083470449,16884,12600748,16884-12600748,123.4041824,41.78815842
2622,2018100317,460000095083470449,16655,67441460,16655-67441460,123.4041138,41.7967186
2623,2018100317,460000095083470449,16655,67441420,16655-67441420,123.4041138,41.7967186
2624,2018100317,460000095083470449,16655,67441420,16655-67441420,123.4041138,41.7967186
2625,2018100317,460000095083470449,16655,67444256,16655-67444256,123.4118195,41.79265976
2626,2018100317,460000095083470449,16401,67449663,16401-67449663,123.4130096,41.78722
2627,2018100318,460000095083470449,16401,67453452,16401-67453452,123.412262,41.78229904
2628,2018100318,460000095083470449,16401,13072014,16401-13072014,123.4101486,41.77920151
2629,2018100318,460000095083470449,16401,13072014,16401-13072014,123.4101486,41.77920151
2630,2018100318,460000095083470449,16401,67458110,16401-67458110,123.4083481,41.77854156
2631,2018100318,460000095083470449,16401,67471165,16401-67471165,123.4123306,41.77627945
2632,2018100318,460000095083470449,16401,60622221,16401-60622221,123.4099121,41.77733994
2633,2018100318,460000095083470449,16401,67458110,16401-67458110,123.4083481,41.77854156
2634,2018100318,460000095083470449,16401,60622221,16401-60622221,123.4099121,41.77733994
2635,2018100318,460000095083470449,16401,60622221,16401-60622221,123.4099121,41.77733994
2636,2018100319,460000095083470449,16401,60622221,16401-60622221,123.4099121,41.77733994
2637,2018100319,460000095083470449,16401,60622221,16401-60622221,123.4099121,41.77733994
2638,2018100319,460000095083470449,16401,60622221,16401-60622221,123.4099121,41.77733994
2639,2018100319,460000095083470449,16401,60622221,16401-60622221,123.4099121,41.77733994
2640,2018100319,460000095083470449,16401,67584781,16401-67584781,123.4019775,41.78142166
2641,2018100319,460000095083470449,16884,67451443,16884-67451443,123.3891907,41.78546906
2642,2018100319,460000095083470449,16794,235152179,16794-235152179,123.3718033,41.79592896
2643,2018100319,460000095083470449,16887,67671053,16887-67671053,123.3785324,41.80574036
2644,2018100320,460000095083470449,16887,67635764,16887-67635764,123.3848801,41.81599045
2645,2018100320,460000095083470449,16409,67652741,16409-67652741,123.3876038,41.82257843
2646,2018100320,460000095083470449,16409,67652741,16409-67652741,123.3876038,41.82257843
2647,2018100320,460000095083470449,16409,67652759,16409-67652759,123.3876038,41.82257843
2648,2018100320,460000095083470449,16789,235162125,16789-235162125,123.4131699,41.81354904
2649,2018100320,460000095083470449,16789,235162125,16789-235162125,123.4131699,41.81354904
2650,2018100320,460000095083470449,16655,67444543,16655-67444543,123.40036770000002,41.79272079
2651,2018100320,460000095083470449,16655,67444543,16655-67444543,123.40036770000002,41.79272079
2652,2018100320,460000095083470449,16655,67492885,16655-67492885,123.39848329999998,41.79013824
2653,2018100321,460000095083470449,16401,13072014,16401-13072014,123.4101486,41.77920151
2654,2018100321,460000095083470449,16401,60622221,16401-60622221,123.4099121,41.77733994
2655,2018100321,460000095083470449,16401,60622221,16401-60622221,123.4099121,41.77733994
2656,2018100321,460000095083470449,16401,60622221,16401-60622221,123.4099121,41.77733994
2657,2018100321,460000095083470449,16401,67458110,16401-67458110,123.4083481,41.77854156
2658,2018100321,460000095083470449,16401,60622221,16401-60622221,123.4099121,41.77733994
2659,2018100322,460000095083470449,16401,13072014,16401-13072014,123.4101486,41.77920151
2660,2018100322,460000095083470449,16401,67453492,16401-67453492,123.412262,41.78229904
2661,2018100322,460000095083470449,16640,67484981,16640-67484981,123.4243088,41.79365158
2662,2018100322,460000095083470449,16640,67577869,16640-67577869,123.4267578,41.80054855
2663,2018100322,460000095083470449,16885,67213619,16885-67213619,123.4393387,41.82339096
2664,2018100322,460000095083470449,16885,67213619,16885-67213619,123.4393387,41.82339096
2665,2018100322,460000095083470449,16644,67271998,16644-67271998,123.4359512,41.82593155
2666,2018100322,460000095083470449,16885,67213631,16885-67213631,123.4393387,41.82339096
2667,2018100322,460000095083470449,16644,61670531,16644-61670531,123.43544009999998,41.82418060000001
2668,2018100322,460000095083470449,16644,67271998,16644-67271998,123.4359512,41.82593155
2669,2018100322,460000095083470449,16644,67271998,16644-67271998,123.4359512,41.82593155
2670,2018100322,460000095083470449,16885,67213619,16885-67213619,123.4393387,41.82339096
2671,2018100322,460000095083470449,16644,67271998,16644-67271998,123.4359512,41.82593155
2672,2018100322,460000095083470449,16885,67213579,16885-67213579,123.4393387,41.82339096
2673,2018100322,460000095083470449,16644,67271998,16644-67271998,123.4359512,41.82593155
2674,2018100322,460000095083470449,16644,67271998,16644-67271998,123.4359512,41.82593155
2675,2018100322,460000095083470449,16885,67213579,16885-67213579,123.4393387,41.82339096
2676,2018100322,460000095083470449,16644,67271998,16644-67271998,123.4359512,41.82593155
